date,rain,day_of_week,temp(f),pressure,count
2017-09-01 08:00:00,False,6,67.0,1008.0,680
2017-09-01 09:00:00,False,6,71.0,1009.0,506
2017-09-01 10:00:00,False,6,78.0,1011.0,226
2017-09-01 11:00:00,False,6,84.0,1011.0,190
2017-09-01 12:00:00,False,6,89.0,1009.0,290
2017-09-01 13:00:00,False,6,93.0,1009.0,250
2017-09-01 14:00:00,False,6,98.0,1009.0,236
2017-09-01 15:00:00,False,6,102.0,1008.0,304
2017-09-01 16:00:00,False,6,105.0,1008.0,506
2017-09-01 17:00:00,False,6,105.0,1007.0,600
2017-09-01 18:00:00,False,6,105.0,1007.0,316
2017-09-01 19:00:00,False,6,101.0,1007.0,216
2017-09-01 20:00:00,False,6,95.0,1008.0,142
2017-09-01 21:00:00,False,6,89.0,1008.0,128
2017-09-01 22:00:00,False,6,86.0,1009.0,138
2017-09-01 23:00:00,False,6,84.0,1009.0,64
2017-09-02 00:00:00,False,7,82.0,1009.0,38
2017-09-02 01:00:00,False,7,78.0,1008.0,28
2017-09-02 02:00:00,False,7,78.0,1009.0,12
2017-09-02 03:00:00,False,7,75.0,1008.0,2
2017-09-02 05:00:00,False,7,73.0,1007.0,5
2017-09-02 06:00:00,False,7,72.0,1007.0,5
2017-09-02 07:00:00,False,7,71.0,1008.0,48
2017-09-02 08:00:00,False,7,71.0,1008.0,130
2017-09-02 09:00:00,False,7,76.0,1008.0,156
2017-09-02 10:00:00,False,7,82.0,1008.0,212
2017-09-02 11:00:00,False,7,87.0,1009.0,248
2017-09-02 12:00:00,False,7,90.0,1009.0,208
2017-09-02 13:00:00,False,7,94.0,1008.0,240
2017-09-02 14:00:00,False,7,99.0,1008.0,202
2017-09-02 15:00:00,False,7,101.0,1008.0,214
2017-09-02 16:00:00,False,7,103.0,1007.0,242
2017-09-02 17:00:00,False,7,105.0,1007.0,250
2017-09-02 18:00:00,False,7,106.0,1007.0,186
2017-09-02 19:00:00,False,7,102.0,1007.0,152
2017-09-02 20:00:00,False,7,96.0,1008.0,142
2017-09-02 21:00:00,False,7,89.0,1008.0,100
2017-09-02 22:00:00,False,7,83.0,1008.0,45
2017-09-02 23:00:00,False,7,82.0,1008.0,31
2017-09-03 00:00:00,False,1,81.0,1008.0,17
2017-09-03 01:00:00,False,1,79.0,1008.0,9
2017-09-03 02:00:00,False,1,77.0,1009.0,30
2017-09-03 03:00:00,False,1,76.0,1009.0,2
2017-09-03 04:00:00,False,1,75.0,1009.0,2
2017-09-03 05:00:00,False,1,74.0,1010.0,1
2017-09-03 06:00:00,False,1,74.0,1011.0,6
2017-09-03 07:00:00,False,1,75.0,1011.0,22
2017-09-03 08:00:00,False,1,74.0,1012.0,86
2017-09-03 09:00:00,False,1,76.0,1013.0,166
2017-09-03 10:00:00,False,1,81.0,1013.0,232
2017-09-03 11:00:00,False,1,84.0,1013.0,254
2017-09-03 12:00:00,False,1,87.0,1013.0,298
2017-09-03 13:00:00,False,1,90.0,1013.0,258
2017-09-03 14:00:00,False,1,93.0,1012.0,252
2017-09-03 15:00:00,False,1,93.0,1011.0,256
2017-09-03 16:00:00,False,1,94.0,1011.0,268
2017-09-03 17:00:00,False,1,94.0,1010.0,286
2017-09-03 18:00:00,False,1,93.0,1009.0,254
2017-09-03 19:00:00,False,1,89.0,1010.0,166
2017-09-03 20:00:00,True,1,81.0,1011.0,45
2017-09-03 20:00:00,False,1,81.0,1011.0,90
2017-09-03 21:00:00,True,1,77.0,1011.0,45
2017-09-03 21:00:00,False,1,77.0,1011.0,90
2017-09-03 22:00:00,True,1,75.0,1011.0,34
2017-09-03 22:00:00,False,1,75.0,1011.0,68
2017-09-03 23:00:00,False,1,75.0,1012.0,36
2017-09-03 23:00:00,True,1,75.0,1012.0,18
2017-09-04 00:00:00,False,2,74.0,1013.0,28
2017-09-04 00:00:00,True,2,74.0,1013.0,14
2017-09-04 01:00:00,False,2,75.0,1012.0,8
2017-09-04 01:00:00,True,2,75.0,1012.0,4
2017-09-04 02:00:00,False,2,72.0,1011.0,12
2017-09-04 02:00:00,True,2,72.0,1011.0,6
2017-09-04 03:00:00,False,2,74.0,1010.0,6
2017-09-04 04:00:00,False,2,72.0,1009.0,4
2017-09-04 05:00:00,False,2,70.0,1009.0,6
2017-09-04 06:00:00,False,2,70.0,1009.0,20
2017-09-04 06:00:00,True,2,70.0,1009.0,10
2017-09-04 07:00:00,False,2,69.0,1010.0,20
2017-09-04 07:00:00,True,2,69.0,1010.0,10
2017-09-04 08:00:00,False,2,70.0,1010.0,74
2017-09-04 08:00:00,True,2,70.0,1010.0,37
2017-09-04 09:00:00,False,2,72.0,1011.0,128
2017-09-04 10:00:00,True,2,75.0,1011.0,102
2017-09-04 10:00:00,False,2,75.0,1011.0,204
2017-09-04 11:00:00,False,2,79.0,1011.0,292
2017-09-04 12:00:00,False,2,79.0,1012.0,234
2017-09-04 13:00:00,False,2,80.0,1011.0,266
2017-09-04 14:00:00,False,2,82.0,1011.0,246
2017-09-04 14:00:00,True,2,82.0,1011.0,123
2017-09-04 15:00:00,True,2,81.0,1011.0,131
2017-09-04 15:00:00,False,2,81.0,1011.0,262
2017-09-04 16:00:00,False,2,82.0,1011.0,190
2017-09-04 17:00:00,False,2,83.0,1011.0,228
2017-09-04 18:00:00,False,2,83.0,1011.0,214
2017-09-04 19:00:00,False,2,82.0,1011.0,164
2017-09-04 20:00:00,False,2,80.0,1011.0,84
2017-09-04 21:00:00,False,2,78.0,1012.0,36
2017-09-04 22:00:00,False,2,76.0,1012.0,42
2017-09-04 23:00:00,False,2,76.0,1012.0,8
2017-09-05 00:00:00,False,3,74.0,1012.0,7
2017-09-05 01:00:00,False,3,74.0,1012.0,4
2017-09-05 02:00:00,False,3,74.0,1012.0,5
2017-09-05 03:00:00,False,3,73.0,1012.0,2
2017-09-05 04:00:00,False,3,73.0,1012.0,5
2017-09-05 05:00:00,False,3,72.0,1013.0,7
2017-09-05 06:00:00,False,3,72.0,1013.0,60
2017-09-05 07:00:00,False,3,72.0,1013.0,190
2017-09-05 08:00:00,False,3,72.0,1014.0,415
2017-09-05 09:00:00,False,3,74.0,1015.0,319
2017-09-05 10:00:00,False,3,75.0,1015.0,120
2017-09-05 11:00:00,False,3,77.0,1014.0,96
2017-09-05 12:00:00,False,3,80.0,1015.0,115
2017-09-05 13:00:00,False,3,82.0,1015.0,105
2017-09-05 14:00:00,False,3,84.0,1014.0,103
2017-09-05 15:00:00,False,3,86.0,1013.0,142
2017-09-05 16:00:00,False,3,86.0,1014.0,212
2017-09-05 17:00:00,False,3,85.0,1013.0,427
2017-09-05 18:00:00,False,3,83.0,1014.0,342
2017-09-05 19:00:00,False,3,80.0,1014.0,159
2017-09-05 20:00:00,False,3,75.0,1014.0,86
2017-09-05 21:00:00,False,3,73.0,1015.0,59
2017-09-05 22:00:00,False,3,72.0,1015.0,35
2017-09-05 23:00:00,False,3,71.0,1015.0,17
2017-09-06 00:00:00,False,4,70.0,1015.0,15
2017-09-06 01:00:00,False,4,69.0,1015.0,6
2017-09-06 02:00:00,False,4,68.0,1015.0,6
2017-09-06 03:00:00,False,4,67.0,1015.0,4
2017-09-06 04:00:00,False,4,66.0,1015.0,3
2017-09-06 05:00:00,False,4,66.0,1014.0,17
2017-09-06 06:00:00,False,4,66.0,1014.0,69
2017-09-06 07:00:00,False,4,66.0,1014.0,213
2017-09-06 08:00:00,False,4,65.0,1015.0,413
2017-09-06 08:00:00,True,4,65.0,1015.0,413
2017-09-06 09:00:00,False,4,68.0,1015.0,311
2017-09-06 09:00:00,True,4,68.0,1015.0,311
2017-09-06 10:00:00,False,4,70.0,1016.0,170
2017-09-06 10:00:00,True,4,70.0,1016.0,170
2017-09-06 11:00:00,True,4,73.0,1016.0,100
2017-09-06 11:00:00,False,4,73.0,1016.0,100
2017-09-06 12:00:00,False,4,75.0,1016.0,137
2017-09-06 13:00:00,False,4,77.0,1016.0,121
2017-09-06 14:00:00,False,4,78.0,1015.0,86
2017-09-06 15:00:00,False,4,80.0,1015.0,127
2017-09-06 16:00:00,False,4,80.0,1013.0,245
2017-09-06 17:00:00,False,4,80.0,1013.0,432
2017-09-06 18:00:00,False,4,79.0,1013.0,323
2017-09-06 19:00:00,False,4,77.0,1013.0,192
2017-09-06 20:00:00,False,4,73.0,1014.0,108
2017-09-06 21:00:00,False,4,71.0,1014.0,83
2017-09-06 22:00:00,False,4,68.0,1014.0,34
2017-09-06 23:00:00,False,4,69.0,1014.0,18
2017-09-07 00:00:00,False,5,69.0,1015.0,7
2017-09-07 01:00:00,False,5,69.0,1015.0,4
2017-09-07 02:00:00,True,5,68.0,1015.0,6
2017-09-07 03:00:00,False,5,69.0,1014.0,2
2017-09-07 04:00:00,False,5,69.0,1014.0,6
2017-09-07 05:00:00,False,5,69.0,1014.0,14
2017-09-07 06:00:00,True,5,68.0,1013.0,72
2017-09-07 06:00:00,False,5,68.0,1013.0,72
2017-09-07 07:00:00,True,5,68.0,1014.0,193
2017-09-07 07:00:00,False,5,68.0,1014.0,193
2017-09-07 08:00:00,True,5,69.0,1014.0,371
2017-09-07 09:00:00,True,5,69.0,1015.0,294
2017-09-07 10:00:00,True,5,69.0,1015.0,280
2017-09-07 10:00:00,False,5,69.0,1015.0,140
2017-09-07 11:00:00,True,5,69.0,1015.0,134
2017-09-07 11:00:00,False,5,69.0,1015.0,134
2017-09-07 12:00:00,False,5,71.0,1016.0,133
2017-09-07 13:00:00,True,5,72.0,1015.0,138
2017-09-07 14:00:00,False,5,73.0,1016.0,99
2017-09-07 15:00:00,False,5,74.0,1015.0,133
2017-09-07 16:00:00,False,5,74.0,1015.0,234
2017-09-07 17:00:00,False,5,75.0,1014.0,474
2017-09-07 18:00:00,False,5,74.0,1013.0,304
2017-09-07 19:00:00,False,5,73.0,1013.0,169
2017-09-07 20:00:00,False,5,71.0,1013.0,130
2017-09-07 21:00:00,False,5,69.0,1013.0,98
2017-09-07 22:00:00,False,5,67.0,1013.0,46
2017-09-07 23:00:00,False,5,66.0,1013.0,19
2017-09-08 00:00:00,False,6,65.0,1013.0,11
2017-09-08 01:00:00,False,6,65.0,1012.0,6
2017-09-08 02:00:00,True,6,64.0,1012.0,4
2017-09-08 02:00:00,False,6,64.0,1012.0,4
2017-09-08 03:00:00,False,6,64.0,1012.0,2
2017-09-08 03:00:00,True,6,64.0,1012.0,2
2017-09-08 04:00:00,True,6,63.0,1012.0,6
2017-09-08 04:00:00,False,6,63.0,1012.0,6
2017-09-08 05:00:00,True,6,63.0,1012.0,10
2017-09-08 06:00:00,True,6,63.0,1012.0,52
2017-09-08 07:00:00,True,6,63.0,1012.0,177
2017-09-08 08:00:00,True,6,63.0,1012.0,376
2017-09-08 09:00:00,True,6,64.0,1013.0,310
2017-09-08 09:00:00,False,6,64.0,1013.0,310
2017-09-08 10:00:00,False,6,64.0,1013.0,131
2017-09-08 10:00:00,True,6,64.0,1013.0,131
2017-09-08 11:00:00,True,6,66.0,1013.0,111
2017-09-08 12:00:00,False,6,69.0,1013.0,146
2017-09-08 13:00:00,False,6,71.0,1013.0,153
2017-09-08 14:00:00,False,6,74.0,1013.0,127
2017-09-08 15:00:00,False,6,77.0,1012.0,184
2017-09-08 16:00:00,False,6,76.0,1012.0,270
2017-09-08 17:00:00,False,6,76.0,1012.0,382
2017-09-08 18:00:00,False,6,76.0,1010.0,237
2017-09-08 19:00:00,False,6,70.0,1012.0,131
2017-09-08 20:00:00,False,6,67.0,1012.0,90
2017-09-08 21:00:00,True,6,66.0,1012.0,65
2017-09-08 22:00:00,True,6,64.0,1013.0,42
2017-09-08 23:00:00,False,6,64.0,1013.0,17
2017-09-09 00:00:00,True,7,64.0,1014.0,11
2017-09-09 01:00:00,True,7,64.0,1013.0,11
2017-09-09 02:00:00,True,7,64.0,1014.0,8
2017-09-09 03:00:00,True,7,64.0,1014.0,6
2017-09-09 04:00:00,True,7,64.0,1014.0,1
2017-09-09 05:00:00,False,7,64.0,1014.0,5
2017-09-09 06:00:00,False,7,64.0,1014.0,5
2017-09-09 07:00:00,True,7,64.0,1014.0,31
2017-09-09 08:00:00,True,7,64.0,1015.0,58
2017-09-09 09:00:00,False,7,65.0,1015.0,97
2017-09-09 09:00:00,True,7,65.0,1015.0,97
2017-09-09 10:00:00,False,7,66.0,1017.0,122
2017-09-09 10:00:00,True,7,66.0,1017.0,122
2017-09-09 11:00:00,False,7,69.0,1016.0,181
2017-09-09 12:00:00,False,7,72.0,1016.0,245
2017-09-09 13:00:00,False,7,75.0,1016.0,187
2017-09-09 14:00:00,False,7,78.0,1016.0,161
2017-09-09 14:00:00,True,7,78.0,1016.0,161
2017-09-09 15:00:00,False,7,81.0,1014.0,165
2017-09-09 16:00:00,False,7,81.0,1014.0,168
2017-09-09 17:00:00,False,7,82.0,1014.0,140
2017-09-09 18:00:00,False,7,79.0,1014.0,151
2017-09-09 19:00:00,False,7,76.0,1014.0,98
2017-09-09 20:00:00,False,7,73.0,1014.0,49
2017-09-09 21:00:00,False,7,69.0,1015.0,41
2017-09-09 22:00:00,False,7,67.0,1015.0,21
2017-09-09 23:00:00,True,7,67.0,1015.0,35
2017-09-09 23:00:00,False,7,67.0,1015.0,35
2017-09-10 00:00:00,False,1,66.0,1015.0,21
2017-09-10 01:00:00,True,1,65.0,1015.0,20
2017-09-10 02:00:00,True,1,65.0,1014.0,13
2017-09-10 03:00:00,False,1,64.0,1014.0,7
2017-09-10 04:00:00,False,1,63.0,1014.0,3
2017-09-10 05:00:00,False,1,62.0,1014.0,3
2017-09-10 05:00:00,True,1,62.0,1014.0,3
2017-09-10 06:00:00,True,1,62.0,1014.0,3
2017-09-10 06:00:00,False,1,62.0,1014.0,3
2017-09-10 07:00:00,True,1,61.0,1014.0,15
2017-09-10 08:00:00,True,1,62.0,1015.0,45
2017-09-10 09:00:00,False,1,66.0,1016.0,74
2017-09-10 10:00:00,False,1,71.0,1016.0,112
2017-09-10 11:00:00,False,1,74.0,1015.0,143
2017-09-10 12:00:00,False,1,79.0,1015.0,134
2017-09-10 13:00:00,False,1,83.0,1015.0,148
2017-09-10 14:00:00,False,1,86.0,1013.0,138
2017-09-10 15:00:00,False,1,91.0,1013.0,112
2017-09-10 16:00:00,False,1,94.0,1012.0,108
2017-09-10 17:00:00,False,1,96.0,1011.0,100
2017-09-10 18:00:00,False,1,94.0,1011.0,95
2017-09-10 19:00:00,False,1,92.0,1012.0,65
2017-09-10 20:00:00,False,1,86.0,1012.0,62
2017-09-10 21:00:00,False,1,80.0,1012.0,37
2017-09-10 22:00:00,False,1,78.0,1013.0,23
2017-09-10 23:00:00,False,1,77.0,1012.0,15
2017-09-11 00:00:00,False,2,76.0,1012.0,7
2017-09-11 01:00:00,False,2,75.0,1011.0,4
2017-09-11 02:00:00,False,2,74.0,1011.0,3
2017-09-11 03:00:00,False,2,72.0,1012.0,3
2017-09-11 04:00:00,False,2,72.0,1014.0,1
2017-09-11 05:00:00,True,2,71.0,1014.0,12
2017-09-11 06:00:00,False,2,72.0,1013.0,57
2017-09-11 07:00:00,False,2,71.0,1012.0,195
2017-09-11 08:00:00,False,2,71.0,1012.0,427
2017-09-11 09:00:00,False,2,72.0,1012.0,309
2017-09-11 10:00:00,False,2,75.0,1014.0,116
2017-09-11 11:00:00,False,2,79.0,1012.0,101
2017-09-11 12:00:00,False,2,81.0,1011.0,117
2017-09-11 13:00:00,False,2,85.0,1011.0,118
2017-09-11 14:00:00,False,2,88.0,1010.0,112
2017-09-11 15:00:00,False,2,90.0,1011.0,130
2017-09-11 16:00:00,True,2,92.0,1010.0,250
2017-09-11 17:00:00,False,2,91.0,1009.0,390
2017-09-11 18:00:00,True,2,85.0,1008.0,242
2017-09-11 19:00:00,True,2,77.0,1012.0,96
2017-09-11 19:00:00,False,2,77.0,1012.0,96
2017-09-11 19:00:00,True,2,77.0,1012.0,96
2017-09-11 20:00:00,True,2,73.0,1011.0,37
2017-09-11 20:00:00,False,2,73.0,1011.0,37
2017-09-11 20:00:00,True,2,73.0,1011.0,37
2017-09-11 21:00:00,False,2,71.0,1011.0,14
2017-09-11 21:00:00,True,2,71.0,1011.0,14
2017-09-11 21:00:00,True,2,71.0,1011.0,14
2017-09-11 22:00:00,False,2,70.0,1011.0,31
2017-09-11 22:00:00,True,2,70.0,1011.0,31
2017-09-11 22:00:00,True,2,70.0,1011.0,31
2017-09-11 23:00:00,False,2,71.0,1013.0,9
2017-09-11 23:00:00,True,2,71.0,1013.0,9
2017-09-12 00:00:00,True,3,71.0,1011.0,11
2017-09-12 00:00:00,False,3,71.0,1011.0,11
2017-09-12 01:00:00,True,3,70.0,1011.0,5
2017-09-12 01:00:00,False,3,70.0,1011.0,5
2017-09-12 02:00:00,True,3,68.0,1012.0,2
2017-09-12 04:00:00,True,3,67.0,1011.0,5
2017-09-12 05:00:00,True,3,67.0,1011.0,8
2017-09-12 05:00:00,True,3,67.0,1011.0,8
2017-09-12 06:00:00,True,3,67.0,1012.0,61
2017-09-12 07:00:00,True,3,67.0,1013.0,193
2017-09-12 08:00:00,True,3,66.0,1012.0,432
2017-09-12 08:00:00,True,3,66.0,1012.0,432
2017-09-12 09:00:00,False,3,70.0,1013.0,311
2017-09-12 10:00:00,False,3,74.0,1014.0,117
2017-09-12 11:00:00,False,3,78.0,1013.0,108
2017-09-12 12:00:00,False,3,80.0,1013.0,125
2017-09-12 13:00:00,False,3,83.0,1012.0,109
2017-09-12 14:00:00,False,3,86.0,1011.0,100
2017-09-12 15:00:00,True,3,87.0,1011.0,126
2017-09-12 16:00:00,False,3,87.0,1010.0,253
2017-09-12 17:00:00,False,3,84.0,1010.0,424
2017-09-12 18:00:00,False,3,80.0,1011.0,354
2017-09-12 19:00:00,True,3,73.0,1012.0,158
2017-09-12 20:00:00,False,3,71.0,1011.0,80
2017-09-12 21:00:00,False,3,69.0,1012.0,63
2017-09-12 22:00:00,False,3,68.0,1012.0,72
2017-09-12 23:00:00,False,3,67.0,1012.0,21
2017-09-13 00:00:00,False,4,67.0,1012.0,8
2017-09-13 01:00:00,False,4,67.0,1012.0,4
2017-09-13 02:00:00,False,4,67.0,1012.0,1
2017-09-13 03:00:00,True,4,66.0,1012.0,2
2017-09-13 04:00:00,False,4,66.0,1012.0,4
2017-09-13 05:00:00,True,4,66.0,1011.0,14
2017-09-13 06:00:00,True,4,66.0,1011.0,57
2017-09-13 06:00:00,True,4,66.0,1011.0,57
2017-09-13 07:00:00,True,4,66.0,1012.0,182
2017-09-13 08:00:00,True,4,66.0,1012.0,818
2017-09-13 09:00:00,True,4,68.0,1012.0,329
2017-09-13 10:00:00,True,4,69.0,1012.0,117
2017-09-13 10:00:00,False,4,69.0,1012.0,117
2017-09-13 11:00:00,False,4,70.0,1012.0,92
2017-09-13 12:00:00,False,4,72.0,1012.0,131
2017-09-13 13:00:00,False,4,73.0,1012.0,128
2017-09-13 14:00:00,False,4,74.0,1012.0,118
2017-09-13 15:00:00,False,4,75.0,1011.0,135
2017-09-13 16:00:00,False,4,76.0,1010.0,195
2017-09-13 17:00:00,False,4,75.0,1010.0,371
2017-09-13 18:00:00,False,4,74.0,1010.0,327
2017-09-13 19:00:00,False,4,71.0,1010.0,172
2017-09-13 20:00:00,False,4,69.0,1010.0,85
2017-09-13 21:00:00,False,4,67.0,1011.0,72
2017-09-13 22:00:00,False,4,66.0,1011.0,45
2017-09-13 23:00:00,False,4,66.0,1011.0,19
2017-09-14 00:00:00,True,5,66.0,1011.0,14
2017-09-14 01:00:00,True,5,65.0,1011.0,3
2017-09-14 04:00:00,False,5,64.0,1011.0,6
2017-09-14 05:00:00,True,5,63.0,1011.0,10
2017-09-14 06:00:00,False,5,64.0,1011.0,61
2017-09-14 07:00:00,False,5,63.0,1012.0,193
2017-09-14 08:00:00,False,5,63.0,1012.0,418
2017-09-14 09:00:00,False,5,63.0,1012.0,337
2017-09-14 10:00:00,False,5,65.0,1013.0,149
2017-09-14 11:00:00,False,5,67.0,1013.0,101
2017-09-14 12:00:00,False,5,70.0,1013.0,118
2017-09-14 13:00:00,False,5,71.0,1013.0,112
2017-09-14 14:00:00,False,5,73.0,1013.0,96
2017-09-14 15:00:00,False,5,75.0,1011.0,120
2017-09-14 16:00:00,False,5,75.0,1011.0,217
2017-09-14 17:00:00,False,5,74.0,1011.0,405
2017-09-14 18:00:00,False,5,72.0,1013.0,280
2017-09-14 19:00:00,False,5,70.0,1013.0,160
2017-09-14 20:00:00,False,5,67.0,1013.0,83
2017-09-14 21:00:00,False,5,65.0,1013.0,77
2017-09-14 22:00:00,False,5,65.0,1013.0,40
2017-09-14 23:00:00,False,5,63.0,1013.0,22
2017-09-15 00:00:00,False,6,62.0,1013.0,6
2017-09-15 01:00:00,False,6,62.0,1013.0,7
2017-09-15 02:00:00,False,6,61.0,1013.0,4
2017-09-15 03:00:00,False,6,60.0,1013.0,1
2017-09-15 04:00:00,False,6,59.0,1013.0,3
2017-09-15 05:00:00,False,6,58.0,1013.0,10
2017-09-15 06:00:00,False,6,57.0,1013.0,47
2017-09-15 07:00:00,False,6,57.0,1014.0,148
2017-09-15 08:00:00,False,6,57.0,1014.0,376
2017-09-15 09:00:00,False,6,60.0,1014.0,289
2017-09-15 10:00:00,False,6,63.0,1015.0,137
2017-09-15 11:00:00,False,6,65.0,1015.0,132
2017-09-15 12:00:00,False,6,68.0,1015.0,161
2017-09-15 13:00:00,False,6,72.0,1014.0,128
2017-09-15 14:00:00,False,6,74.0,1013.0,120
2017-09-15 15:00:00,False,6,76.0,1013.0,154
2017-09-15 16:00:00,False,6,76.0,1013.0,249
2017-09-15 17:00:00,False,6,76.0,1012.0,367
2017-09-15 18:00:00,False,6,74.0,1012.0,246
2017-09-15 19:00:00,False,6,70.0,1013.0,116
2017-09-15 20:00:00,False,6,67.0,1013.0,74
2017-09-15 21:00:00,False,6,64.0,1013.0,54
2017-09-15 22:00:00,False,6,63.0,1013.0,39
2017-09-15 23:00:00,False,6,61.0,1013.0,23
2017-09-16 00:00:00,True,7,61.0,1013.0,21
2017-09-16 01:00:00,False,7,60.0,1013.0,16
2017-09-16 02:00:00,False,7,60.0,1013.0,4
2017-09-16 03:00:00,False,7,58.0,1013.0,5
2017-09-16 04:00:00,False,7,58.0,1012.0,3
2017-09-16 05:00:00,False,7,59.0,1013.0,2
2017-09-16 06:00:00,False,7,58.0,1013.0,7
2017-09-16 07:00:00,False,7,57.0,1013.0,25
2017-09-16 08:00:00,True,7,58.0,1013.0,62
2017-09-16 09:00:00,True,7,60.0,1014.0,84
2017-09-16 10:00:00,False,7,63.0,1014.0,108
2017-09-16 11:00:00,False,7,65.0,1014.0,174
2017-09-16 12:00:00,False,7,69.0,1014.0,175
2017-09-16 13:00:00,False,7,72.0,1014.0,190
2017-09-16 14:00:00,False,7,75.0,1014.0,177
2017-09-16 15:00:00,False,7,76.0,1013.0,155
2017-09-16 16:00:00,False,7,77.0,1012.0,113
2017-09-16 17:00:00,False,7,74.0,1012.0,120
2017-09-16 18:00:00,False,7,75.0,1011.0,123
2017-09-16 19:00:00,False,7,73.0,1012.0,80
2017-09-16 20:00:00,False,7,67.0,1012.0,50
2017-09-16 21:00:00,False,7,64.0,1013.0,24
2017-09-16 22:00:00,False,7,64.0,1013.0,24
2017-09-16 23:00:00,False,7,61.0,1013.0,34
2017-09-17 00:00:00,False,1,62.0,1013.0,24
2017-09-17 01:00:00,False,1,60.0,1013.0,14
2017-09-17 02:00:00,True,1,59.0,1013.0,14
2017-09-17 03:00:00,False,1,59.0,1013.0,4
2017-09-17 04:00:00,True,1,58.0,1013.0,5
2017-09-17 05:00:00,False,1,58.0,1013.0,4
2017-09-17 06:00:00,False,1,58.0,1013.0,2
2017-09-17 07:00:00,False,1,59.0,1013.0,15
2017-09-17 08:00:00,False,1,58.0,1014.0,42
2017-09-17 09:00:00,True,1,60.0,1014.0,49
2017-09-17 09:00:00,False,1,60.0,1014.0,98
2017-09-17 10:00:00,True,1,62.0,1015.0,133
2017-09-17 11:00:00,False,1,65.0,1015.0,174
2017-09-17 12:00:00,False,1,68.0,1015.0,144
2017-09-17 13:00:00,False,1,72.0,1016.0,215
2017-09-17 14:00:00,False,1,74.0,1015.0,346
2017-09-17 15:00:00,False,1,75.0,1015.0,314
2017-09-17 16:00:00,False,1,76.0,1015.0,298
2017-09-17 17:00:00,False,1,76.0,1013.0,250
2017-09-17 18:00:00,False,1,73.0,1014.0,224
2017-09-17 19:00:00,False,1,70.0,1014.0,78
2017-09-17 20:00:00,True,1,67.0,1014.0,45
2017-09-17 21:00:00,True,1,65.0,1014.0,24
2017-09-17 22:00:00,True,1,65.0,1014.0,16
2017-09-17 23:00:00,True,1,64.0,1014.0,11
2017-09-18 01:00:00,False,2,64.0,1014.0,8
2017-09-18 04:00:00,False,2,63.0,1014.0,6
2017-09-18 05:00:00,False,2,64.0,1014.0,13
2017-09-18 06:00:00,True,2,64.0,1014.0,60
2017-09-18 07:00:00,True,2,64.0,1014.0,181
2017-09-18 08:00:00,True,2,65.0,1015.0,411
2017-09-18 09:00:00,True,2,65.0,1015.0,364
2017-09-18 10:00:00,False,2,67.0,1015.0,132
2017-09-18 11:00:00,False,2,70.0,1015.0,101
2017-09-18 12:00:00,False,2,73.0,1015.0,128
2017-09-18 13:00:00,False,2,75.0,1015.0,81
2017-09-18 14:00:00,False,2,76.0,1014.0,88
2017-09-18 15:00:00,False,2,76.0,1014.0,126
2017-09-18 16:00:00,False,2,76.0,1014.0,244
2017-09-18 17:00:00,False,2,74.0,1015.0,434
2017-09-18 18:00:00,False,2,72.0,1015.0,329
2017-09-18 19:00:00,False,2,69.0,1015.0,159
2017-09-18 20:00:00,False,2,66.0,1015.0,92
2017-09-18 21:00:00,False,2,64.0,1015.0,52
2017-09-18 22:00:00,False,2,64.0,1015.0,19
2017-09-18 23:00:00,False,2,63.0,1015.0,6
2017-09-19 00:00:00,False,3,63.0,1015.0,11
2017-09-19 01:00:00,False,3,63.0,1015.0,2
2017-09-19 02:00:00,False,3,62.0,1015.0,2
2017-09-19 04:00:00,False,3,59.0,1015.0,4
2017-09-19 05:00:00,False,3,59.0,1015.0,17
2017-09-19 06:00:00,False,3,59.0,1016.0,68
2017-09-19 07:00:00,False,3,58.0,1016.0,205
2017-09-19 08:00:00,False,3,58.0,1016.0,495
2017-09-19 09:00:00,False,3,61.0,1017.0,325
2017-09-19 10:00:00,False,3,64.0,1017.0,134
2017-09-19 11:00:00,False,3,67.0,1017.0,93
2017-09-19 12:00:00,False,3,69.0,1017.0,112
2017-09-19 13:00:00,False,3,71.0,1017.0,127
2017-09-19 14:00:00,False,3,74.0,1016.0,104
2017-09-19 15:00:00,False,3,76.0,1015.0,124
2017-09-19 16:00:00,False,3,76.0,1015.0,250
2017-09-19 17:00:00,False,3,76.0,1014.0,443
2017-09-19 18:00:00,False,3,75.0,1014.0,383
2017-09-19 19:00:00,False,3,72.0,1014.0,181
2017-09-19 20:00:00,False,3,69.0,1014.0,87
2017-09-19 21:00:00,False,3,66.0,1015.0,76
2017-09-19 22:00:00,False,3,65.0,1015.0,49
2017-09-19 23:00:00,False,3,63.0,1015.0,24
2017-09-20 00:00:00,False,4,63.0,1015.0,6
2017-09-20 01:00:00,False,4,63.0,1015.0,7
2017-09-20 02:00:00,False,4,62.0,1015.0,2
2017-09-20 03:00:00,False,4,60.0,1015.0,1
2017-09-20 04:00:00,False,4,62.0,1015.0,4
2017-09-20 05:00:00,False,4,61.0,1015.0,11
2017-09-20 06:00:00,False,4,62.0,1014.0,65
2017-09-20 07:00:00,True,4,62.0,1014.0,202
2017-09-20 08:00:00,False,4,63.0,1015.0,435
2017-09-20 09:00:00,False,4,64.0,1014.0,333
2017-09-20 09:00:00,True,4,64.0,1014.0,333
